Ticket_ID,Date,Produit,Catégorie,Quantité (kg),Prix au kg (€),Prix total (€),CO2_e_per_kg
TICKET_1833,2024-01-30,Porc,Viandes,2.52,18.9,47.63,7.0
TICKET_1833,2024-01-30,Tofu,Protéines végétales,1.64,15.82,25.94,2.0
TICKET_1833,2024-01-30,Pommes,Fruits,0.31,6.66,2.06,0.3
TICKET_1833,2024-01-30,Lentilles,Protéines végétales,2.28,16.71,38.1,0.9
TICKET_1833,2024-01-30,Lentilles,Protéines végétales,2.17,3.37,7.31,0.9
TICKET_1833,2024-01-30,Fromage,Produits laitiers,0.57,11.54,6.58,20.0
TICKET_1833,2024-01-30,Café,Produits transformés,1.02,10.64,10.85,16.0
TICKET_1833,2024-01-30,Bœuf,Viandes,2.09,19.99,41.78,60.0
TICKET_1833,2024-01-30,Porc,Viandes,2.47,15.5,38.29,7.0
TICKET_2699,2024-08-02,Tofu,Protéines végétales,1.29,6.46,8.33,2.0
TICKET_2699,2024-08-02,Bananes,Fruits,2.24,7.14,15.99,0.8
TICKET_2699,2024-08-02,Lentilles,Protéines végétales,2.1,18.49,38.83,0.9
TICKET_2699,2024-08-02,Agneau,Viandes,1.7,15.15,25.75,30.0
TICKET_2699,2024-08-02,Lait,Produits laitiers,0.35,17.35,6.07,1.3
TICKET_2699,2024-08-02,Fromage,Produits laitiers,1.89,7.63,14.42,20.0
TICKET_2699,2024-08-02,Carottes,Légumes,2.89,10.46,30.23,0.1
TICKET_2699,2024-08-02,Lait,Produits laitiers,1.43,3.79,5.42,1.3
TICKET_2699,2024-08-02,Carottes,Légumes,1.87,3.28,6.13,0.1
TICKET_2699,2024-08-02,Agneau,Viandes,0.56,15.38,8.61,30.0
TICKET_2699,2024-08-02,Bananes,Fruits,1.17,12.81,14.99,0.8
TICKET_2699,2024-08-02,Carottes,Légumes,0.51,18.05,9.21,0.1
TICKET_2699,2024-08-02,Œufs,Œufs,2.25,9.97,22.43,4.0
TICKET_2699,2024-08-02,Bananes,Fruits,0.11,17.06,1.88,0.8
TICKET_2699,2024-08-02,Poulet,Viandes,1.42,5.96,8.46,6.0
TICKET_2699,2024-08-02,Poulet,Viandes,1.79,4.22,7.55,6.0
TICKET_2699,2024-08-02,Poulet,Viandes,2.66,12.63,33.6,6.0
TICKET_2699,2024-08-02,Café,Produits transformés,2.48,3.2,7.94,16.0
TICKET_2699,2024-08-02,Tofu,Protéines végétales,0.73,2.93,2.14,2.0
TICKET_2699,2024-08-02,Chocolat,Produits transformés,2.83,9.23,26.12,19.0
TICKET_2699,2024-08-02,Carottes,Légumes,1.35,19.83,26.77,0.1
TICKET_2699,2024-08-02,Porc,Viandes,0.62,19.86,12.31,7.0
TICKET_2699,2024-08-02,Pommes de terre,Légumes,0.37,17.71,6.55,0.2
TICKET_2699,2024-08-02,Café,Produits transformés,0.71,15.23,10.81,16.0
TICKET_2699,2024-08-02,Bananes,Fruits,2.95,4.05,11.95,0.8
TICKET_2699,2024-08-02,Lait,Produits laitiers,1.63,14.24,23.21,1.3
TICKET_2699,2024-08-02,Bananes,Fruits,2.82,9.19,25.92,0.8
TICKET_2699,2024-08-02,Chocolat,Produits transformés,2.66,2.95,7.85,19.0
TICKET_2699,2024-08-02,Porc,Viandes,1.86,10.62,19.75,7.0
TICKET_2699,2024-08-02,Fromage,Produits laitiers,2.71,12.12,32.85,20.0
TICKET_8504,2024-01-02,Porc,Viandes,2.37,2.41,5.71,7.0
TICKET_8504,2024-01-02,Café,Produits transformés,2.36,15.72,37.1,16.0
TICKET_8504,2024-01-02,Chocolat,Produits transformés,0.73,3.47,2.53,19.0
TICKET_8504,2024-01-02,Porc,Viandes,1.28,5.99,7.67,7.0
TICKET_8504,2024-01-02,Bananes,Fruits,0.79,14.06,11.11,0.8
TICKET_8504,2024-01-02,Porc,Viandes,0.45,14.14,6.36,7.0
TICKET_8504,2024-01-02,Lentilles,Protéines végétales,1.39,7.05,9.8,0.9
TICKET_8504,2024-01-02,Chocolat,Produits transformés,2.92,9.73,28.41,19.0
TICKET_8504,2024-01-02,Chocolat,Produits transformés,2.14,15.76,33.73,19.0
TICKET_8504,2024-01-02,Café,Produits transformés,2.86,12.92,36.95,16.0
TICKET_8504,2024-01-02,Chocolat,Produits transformés,1.22,2.25,2.75,19.0
TICKET_8504,2024-01-02,Pommes de terre,Légumes,1.53,10.79,16.51,0.2
TICKET_8504,2024-01-02,Porc,Viandes,0.8,16.21,12.97,7.0
TICKET_8504,2024-01-02,Carottes,Légumes,2.7,12.17,32.86,0.1
TICKET_8504,2024-01-02,Pommes de terre,Légumes,0.11,16.53,1.82,0.2
TICKET_8504,2024-01-02,Chocolat,Produits transformés,1.4,7.49,10.49,19.0
TICKET_8504,2024-01-02,Carottes,Légumes,0.86,2.36,2.03,0.1
TICKET_8504,2024-01-02,Porc,Viandes,1.15,3.2,3.68,7.0
TICKET_8504,2024-01-02,Pommes de terre,Légumes,1.07,7.82,8.37,0.2
TICKET_8504,2024-01-02,Fromage,Produits laitiers,1.79,19.15,34.28,20.0
TICKET_8504,2024-01-02,Café,Produits transformés,0.5,6.19,3.1,16.0
TICKET_8504,2024-01-02,Bœuf,Viandes,2.39,11.49,27.46,60.0
TICKET_8504,2024-01-02,Lait,Produits laitiers,2.73,11.33,30.93,1.3
TICKET_8504,2024-01-02,Pommes,Fruits,2.13,4.87,10.37,0.3
TICKET_8504,2024-01-02,Bananes,Fruits,2.13,8.09,17.23,0.8
TICKET_8504,2024-01-02,Pommes,Fruits,2.09,4.72,9.86,0.3
TICKET_8504,2024-01-02,Carottes,Légumes,1.28,2.71,3.47,0.1
TICKET_8504,2024-01-02,Tofu,Protéines végétales,1.33,16.41,21.83,2.0
TICKET_8504,2024-01-02,Bœuf,Viandes,2.96,7.46,22.08,60.0
TICKET_8504,2024-01-02,Œufs,Œufs,2.28,4.13,9.42,4.0
TICKET_5691,2024-04-01,Bananes,Fruits,1.41,5.21,7.35,0.8
TICKET_5691,2024-04-01,Œufs,Œufs,2.87,8.63,24.77,4.0
TICKET_5691,2024-04-01,Café,Produits transformés,1.25,19.49,24.36,16.0
TICKET_5691,2024-04-01,Bananes,Fruits,2.49,17.18,42.78,0.8
TICKET_5691,2024-04-01,Lait,Produits laitiers,1.06,3.41,3.61,1.3
TICKET_5691,2024-04-01,Fromage,Produits laitiers,2.17,5.91,12.82,20.0
TICKET_5691,2024-04-01,Œufs,Œufs,2.19,14.95,32.74,4.0
TICKET_5691,2024-04-01,Œufs,Œufs,1.42,11.3,16.05,4.0
TICKET_5691,2024-04-01,Tofu,Protéines végétales,0.75,2.91,2.18,2.0
TICKET_5691,2024-04-01,Fromage,Produits laitiers,2.29,17.61,40.33,20.0
TICKET_5691,2024-04-01,Café,Produits transformés,0.59,10.16,5.99,16.0
TICKET_5691,2024-04-01,Carottes,Légumes,0.23,10.68,2.46,0.1
TICKET_5691,2024-04-01,Bœuf,Viandes,2.32,2.44,5.66,60.0
TICKET_5691,2024-04-01,Porc,Viandes,1.5,18.39,27.59,7.0
TICKET_5691,2024-04-01,Œufs,Œufs,2.35,6.62,15.56,4.0
TICKET_5691,2024-04-01,Fromage,Produits laitiers,1.13,15.96,18.03,20.0
TICKET_5691,2024-04-01,Bananes,Fruits,2.65,18.83,49.9,0.8
TICKET_5691,2024-04-01,Carottes,Légumes,0.38,10.38,3.94,0.1
TICKET_5691,2024-04-01,Agneau,Viandes,0.89,2.37,2.11,30.0
TICKET_5691,2024-04-01,Agneau,Viandes,2.99,10.58,31.63,30.0
TICKET_5691,2024-04-01,Agneau,Viandes,0.65,6.02,3.91,30.0
TICKET_5691,2024-04-01,Poulet,Viandes,1.53,9.54,14.6,6.0
TICKET_5691,2024-04-01,Chocolat,Produits transformés,2.36,17.48,41.25,19.0
TICKET_5691,2024-04-01,Café,Produits transformés,1.1,19.97,21.97,16.0
TICKET_5691,2024-04-01,Porc,Viandes,1.05,5.11,5.37,7.0
TICKET_5691,2024-04-01,Agneau,Viandes,1.7,2.39,4.06,30.0
TICKET_5691,2024-04-01,Tofu,Protéines végétales,1.73,16.33,28.25,2.0
TICKET_5691,2024-04-01,Lait,Produits laitiers,0.16,9.33,1.49,1.3
TICKET_5691,2024-04-01,Fromage,Produits laitiers,0.29,2.66,0.77,20.0
TICKET_5691,2024-04-01,Poulet,Viandes,1.3,7.39,9.61,6.0
TICKET_4215,2024-12-19,Lait,Produits laitiers,0.91,17.07,15.53,1.3
TICKET_4215,2024-12-19,Agneau,Viandes,2.73,14.93,40.76,30.0
TICKET_4215,2024-12-19,Café,Produits transformés,0.22,12.83,2.82,16.0
TICKET_4215,2024-12-19,Lait,Produits laitiers,2.15,6.12,13.16,1.3
TICKET_4215,2024-12-19,Chocolat,Produits transformés,2.66,14.64,38.94,19.0
TICKET_4215,2024-12-19,Fromage,Produits laitiers,2.06,19.45,40.07,20.0
TICKET_4215,2024-12-19,Carottes,Légumes,0.65,3.95,2.57,0.1
TICKET_4215,2024-12-19,Porc,Viandes,2.12,7.91,16.77,7.0
TICKET_4215,2024-12-19,Œufs,Œufs,2.56,6.24,15.97,4.0
TICKET_4215,2024-12-19,Porc,Viandes,0.72,13.35,9.61,7.0
TICKET_4215,2024-12-19,Carottes,Légumes,2.95,5.11,15.07,0.1
TICKET_4215,2024-12-19,Lentilles,Protéines végétales,2.81,19.17,53.87,0.9
TICKET_4215,2024-12-19,Chocolat,Produits transformés,2.84,2.16,6.13,19.0
TICKET_4215,2024-12-19,Fromage,Produits laitiers,1.82,16.76,30.5,20.0
TICKET_4215,2024-12-19,Lentilles,Protéines végétales,1.04,6.42,6.68,0.9
TICKET_4215,2024-12-19,Lait,Produits laitiers,0.47,9.5,4.46,1.3
TICKET_4215,2024-12-19,Lentilles,Protéines végétales,1.13,10.49,11.85,0.9
TICKET_4215,2024-12-19,Pommes,Fruits,2.78,3.34,9.29,0.3
TICKET_4215,2024-12-19,Porc,Viandes,1.27,11.91,15.13,7.0
TICKET_4215,2024-12-19,Bœuf,Viandes,1.62,14.58,23.62,60.0
TICKET_4215,2024-12-19,Lait,Produits laitiers,1.48,5.33,7.89,1.3
TICKET_4215,2024-12-19,Lait,Produits laitiers,1.91,3.58,6.84,1.3
TICKET_4215,2024-12-19,Lentilles,Protéines végétales,2.85,16.17,46.08,0.9
TICKET_4215,2024-12-19,Lait,Produits laitiers,0.78,19.55,15.25,1.3
TICKET_4215,2024-12-19,Lait,Produits laitiers,2.86,6.0,17.16,1.3
TICKET_4215,2024-12-19,Pommes,Fruits,2.1,7.49,15.73,0.3
TICKET_4215,2024-12-19,Poulet,Viandes,1.7,16.35,27.8,6.0
TICKET_4215,2024-12-19,Bœuf,Viandes,2.27,2.9,6.58,60.0
TICKET_4215,2024-12-19,Bœuf,Viandes,2.82,5.06,14.27,60.0
TICKET_4215,2024-12-19,Carottes,Légumes,0.2,12.73,2.55,0.1
TICKET_8539,2024-05-19,Tofu,Protéines végétales,0.59,5.21,3.07,2.0
TICKET_8539,2024-05-19,Pommes,Fruits,0.45,2.79,1.26,0.3
TICKET_8539,2024-05-19,Carottes,Légumes,0.43,4.34,1.87,0.1
TICKET_8539,2024-05-19,Agneau,Viandes,1.88,3.26,6.13,30.0
TICKET_8539,2024-05-19,Café,Produits transformés,0.18,5.96,1.07,16.0
TICKET_8539,2024-05-19,Lentilles,Protéines végétales,1.95,8.7,16.96,0.9
TICKET_8539,2024-05-19,Café,Produits transformés,2.64,10.86,28.67,16.0
TICKET_8539,2024-05-19,Lait,Produits laitiers,0.59,17.7,10.44,1.3
TICKET_8539,2024-05-19,Tofu,Protéines végétales,0.69,12.95,8.94,2.0
TICKET_8539,2024-05-19,Carottes,Légumes,0.81,7.63,6.18,0.1
TICKET_8539,2024-05-19,Chocolat,Produits transformés,1.62,14.02,22.71,19.0
TICKET_8539,2024-05-19,Pommes de terre,Légumes,0.78,13.2,10.3,0.2
TICKET_8539,2024-05-19,Lait,Produits laitiers,1.66,12.72,21.12,1.3
TICKET_8539,2024-05-19,Pommes de terre,Légumes,2.9,15.47,44.86,0.2
TICKET_8539,2024-05-19,Agneau,Viandes,2.79,9.93,27.7,30.0
TICKET_8539,2024-05-19,Chocolat,Produits transformés,0.32,19.05,6.1,19.0
TICKET_8539,2024-05-19,Œufs,Œufs,0.41,18.94,7.77,4.0
TICKET_8539,2024-05-19,Œufs,Œufs,0.64,9.18,5.88,4.0
TICKET_8539,2024-05-19,Chocolat,Produits transformés,0.66,4.87,3.21,19.0
TICKET_8539,2024-05-19,Pommes de terre,Légumes,1.16,14.97,17.37,0.2
TICKET_8539,2024-05-19,Fromage,Produits laitiers,1.98,15.46,30.61,20.0
TICKET_8539,2024-05-19,Agneau,Viandes,2.54,6.6,16.76,30.0
TICKET_8539,2024-05-19,Lentilles,Protéines végétales,0.18,2.18,0.39,0.9
TICKET_8539,2024-05-19,Lait,Produits laitiers,0.76,8.18,6.22,1.3
TICKET_8539,2024-05-19,Poulet,Viandes,2.67,8.06,21.52,6.0
TICKET_8539,2024-05-19,Agneau,Viandes,2.16,8.41,18.17,30.0
TICKET_8539,2024-05-19,Porc,Viandes,2.14,19.9,42.59,7.0
TICKET_8539,2024-05-19,Porc,Viandes,1.79,16.42,29.39,7.0
TICKET_8539,2024-05-19,Lentilles,Protéines végétales,2.18,15.0,32.7,0.9
TICKET_8539,2024-05-19,Agneau,Viandes,1.03,14.17,14.6,30.0
TICKET_3337,2024-09-14,Lentilles,Protéines végétales,3.0,3.37,10.11,0.9
TICKET_3337,2024-09-14,Porc,Viandes,1.1,16.65,18.32,7.0
TICKET_3337,2024-09-14,Agneau,Viandes,0.35,10.76,3.77,30.0
TICKET_3337,2024-09-14,Bœuf,Viandes,2.75,19.97,54.92,60.0
TICKET_3337,2024-09-14,Porc,Viandes,1.72,13.6,23.39,7.0
TICKET_3337,2024-09-14,Fromage,Produits laitiers,2.85,11.31,32.23,20.0
TICKET_3337,2024-09-14,Bœuf,Viandes,1.25,10.18,12.72,60.0
TICKET_3337,2024-09-14,Tofu,Protéines végétales,1.54,15.77,24.29,2.0
TICKET_3337,2024-09-14,Pommes,Fruits,1.48,8.07,11.94,0.3
TICKET_3337,2024-09-14,Carottes,Légumes,2.48,3.28,8.13,0.1
TICKET_3337,2024-09-14,Œufs,Œufs,0.55,11.8,6.49,4.0
TICKET_3337,2024-09-14,Fromage,Produits laitiers,0.12,9.39,1.13,20.0
TICKET_3337,2024-09-14,Agneau,Viandes,0.65,10.95,7.12,30.0
TICKET_3337,2024-09-14,Porc,Viandes,1.38,9.56,13.19,7.0
TICKET_3337,2024-09-14,Bœuf,Viandes,1.43,19.72,28.2,60.0
TICKET_3337,2024-09-14,Lait,Produits laitiers,0.81,18.78,15.21,1.3
TICKET_3337,2024-09-14,Lait,Produits laitiers,0.92,5.75,5.29,1.3
TICKET_3337,2024-09-14,Bœuf,Viandes,2.57,2.2,5.65,60.0
TICKET_3337,2024-09-14,Pommes de terre,Légumes,0.68,8.41,5.72,0.2
TICKET_3337,2024-09-14,Bœuf,Viandes,1.07,13.98,14.96,60.0
TICKET_3337,2024-09-14,Œufs,Œufs,1.54,18.07,27.83,4.0
TICKET_3337,2024-09-14,Tofu,Protéines végétales,0.83,11.7,9.71,2.0
TICKET_3337,2024-09-14,Tofu,Protéines végétales,0.71,16.78,11.91,2.0
TICKET_3337,2024-09-14,Lentilles,Protéines végétales,1.91,13.4,25.59,0.9
TICKET_3337,2024-09-14,Carottes,Légumes,1.97,17.17,33.82,0.1
TICKET_3337,2024-09-14,Fromage,Produits laitiers,2.61,5.91,15.43,20.0
TICKET_3337,2024-09-14,Pommes,Fruits,1.83,4.56,8.34,0.3
TICKET_3337,2024-09-14,Agneau,Viandes,0.88,10.02,8.82,30.0
TICKET_3337,2024-09-14,Œufs,Œufs,2.3,3.8,8.74,4.0
TICKET_3337,2024-09-14,Agneau,Viandes,1.98,12.59,24.93,30.0
TICKET_7650,2024-01-11,Lait,Produits laitiers,1.56,13.68,21.34,1.3
TICKET_7650,2024-01-11,Fromage,Produits laitiers,1.59,11.79,18.75,20.0
TICKET_7650,2024-01-11,Œufs,Œufs,1.07,13.89,14.86,4.0
TICKET_7650,2024-01-11,Chocolat,Produits transformés,1.03,10.03,10.33,19.0
TICKET_7650,2024-01-11,Carottes,Légumes,1.42,6.3,8.95,0.1
TICKET_7650,2024-01-11,Poulet,Viandes,1.27,15.91,20.21,6.0
TICKET_7650,2024-01-11,Chocolat,Produits transformés,2.41,19.91,47.98,19.0
TICKET_7650,2024-01-11,Bœuf,Viandes,2.89,16.7,48.26,60.0
TICKET_7650,2024-01-11,Lentilles,Protéines végétales,2.07,5.16,10.68,0.9
TICKET_7650,2024-01-11,Fromage,Produits laitiers,1.14,5.31,6.05,20.0
TICKET_7650,2024-01-11,Poulet,Viandes,0.18,8.79,1.58,6.0
TICKET_7650,2024-01-11,Agneau,Viandes,2.48,15.23,37.77,30.0
TICKET_7650,2024-01-11,Tofu,Protéines végétales,2.7,8.25,22.28,2.0
TICKET_7650,2024-01-11,Poulet,Viandes,0.79,19.27,15.22,6.0
TICKET_7650,2024-01-11,Bœuf,Viandes,0.47,10.46,4.92,60.0
TICKET_7650,2024-01-11,Tofu,Protéines végétales,2.13,16.14,34.38,2.0
TICKET_7650,2024-01-11,Carottes,Légumes,0.38,7.04,2.68,0.1
TICKET_7650,2024-01-11,Porc,Viandes,1.37,9.51,13.03,7.0
TICKET_7650,2024-01-11,Porc,Viandes,1.73,19.18,33.18,7.0
TICKET_7650,2024-01-11,Café,Produits transformés,2.02,15.27,30.85,16.0
TICKET_7650,2024-01-11,Lentilles,Protéines végétales,2.92,11.47,33.49,0.9
TICKET_7650,2024-01-11,Pommes,Fruits,1.11,17.81,19.77,0.3
TICKET_7650,2024-01-11,Bœuf,Viandes,2.72,9.93,27.01,60.0
TICKET_7650,2024-01-11,Porc,Viandes,2.81,17.46,49.06,7.0
TICKET_7650,2024-01-11,Lentilles,Protéines végétales,0.38,5.6,2.13,0.9
TICKET_7650,2024-01-11,Poulet,Viandes,2.26,18.56,41.95,6.0
TICKET_7650,2024-01-11,Café,Produits transformés,0.75,6.98,5.24,16.0
TICKET_7650,2024-01-11,Poulet,Viandes,0.72,17.28,12.44,6.0
TICKET_7650,2024-01-11,Pommes de terre,Légumes,2.69,7.55,20.31,0.2
TICKET_7650,2024-01-11,Bœuf,Viandes,0.5,11.89,5.95,60.0
TICKET_2292,2024-01-19,Lait,Produits laitiers,2.79,3.43,9.57,1.3
TICKET_2292,2024-01-19,Bananes,Fruits,0.9,10.03,9.03,0.8
TICKET_2292,2024-01-19,Café,Produits transformés,2.5,14.18,35.45,16.0
TICKET_2292,2024-01-19,Lait,Produits laitiers,2.99,7.08,21.17,1.3
TICKET_2292,2024-01-19,Lentilles,Protéines végétales,1.07,16.07,17.19,0.9
TICKET_2292,2024-01-19,Chocolat,Produits transformés,2.18,4.78,10.42,19.0
TICKET_2292,2024-01-19,Tofu,Protéines végétales,1.11,5.75,6.38,2.0
TICKET_2292,2024-01-19,Tofu,Protéines végétales,1.82,10.09,18.36,2.0
TICKET_2292,2024-01-19,Pommes,Fruits,0.52,2.07,1.08,0.3
TICKET_2292,2024-01-19,Fromage,Produits laitiers,0.28,7.7,2.16,20.0
TICKET_2292,2024-01-19,Porc,Viandes,2.75,2.15,5.91,7.0
TICKET_2292,2024-01-19,Lait,Produits laitiers,1.76,5.71,10.05,1.3
TICKET_2292,2024-01-19,Bœuf,Viandes,2.64,15.52,40.97,60.0
TICKET_2292,2024-01-19,Fromage,Produits laitiers,2.55,13.96,35.6,20.0
TICKET_2292,2024-01-19,Œufs,Œufs,2.03,15.49,31.44,4.0
TICKET_2292,2024-01-19,Lait,Produits laitiers,2.9,17.64,51.16,1.3
TICKET_2292,2024-01-19,Bœuf,Viandes,2.3,6.32,14.54,60.0
TICKET_2292,2024-01-19,Bœuf,Viandes,1.63,11.74,19.14,60.0
TICKET_2292,2024-01-19,Pommes de terre,Légumes,2.91,15.13,44.03,0.2
TICKET_2292,2024-01-19,Fromage,Produits laitiers,2.26,3.56,8.05,20.0
TICKET_2292,2024-01-19,Lentilles,Protéines végétales,1.66,15.21,25.25,0.9
TICKET_2292,2024-01-19,Pommes,Fruits,2.76,7.8,21.53,0.3
TICKET_2292,2024-01-19,Lait,Produits laitiers,0.36,14.19,5.11,1.3
TICKET_2292,2024-01-19,Chocolat,Produits transformés,0.87,13.93,12.12,19.0
TICKET_2292,2024-01-19,Carottes,Légumes,0.37,6.56,2.43,0.1
TICKET_2292,2024-01-19,Lentilles,Protéines végétales,0.22,11.28,2.48,0.9
TICKET_2292,2024-01-19,Fromage,Produits laitiers,2.45,3.83,9.38,20.0
TICKET_2292,2024-01-19,Poulet,Viandes,1.89,19.48,36.82,6.0
TICKET_2292,2024-01-19,Tofu,Protéines végétales,1.81,12.18,22.05,2.0
TICKET_2292,2024-01-19,Tofu,Protéines végétales,0.85,10.29,8.75,2.0
TICKET_6172,2024-06-04,Poulet,Viandes,2.26,4.06,9.18,6.0
TICKET_6172,2024-06-04,Porc,Viandes,0.7,13.5,9.45,7.0
TICKET_6172,2024-06-04,Chocolat,Produits transformés,2.93,14.35,42.05,19.0
TICKET_6172,2024-06-04,Café,Produits transformés,0.62,8.94,5.54,16.0
TICKET_6172,2024-06-04,Pommes,Fruits,0.91,3.52,3.2,0.3
TICKET_6172,2024-06-04,Fromage,Produits laitiers,1.85,17.28,31.97,20.0
TICKET_6172,2024-06-04,Bananes,Fruits,0.99,15.74,15.58,0.8
TICKET_6172,2024-06-04,Chocolat,Produits transformés,1.76,2.08,3.66,19.0
TICKET_6172,2024-06-04,Pommes de terre,Légumes,1.03,5.27,5.43,0.2
TICKET_6172,2024-06-04,Bœuf,Viandes,2.96,12.92,38.24,60.0
TICKET_6172,2024-06-04,Lentilles,Protéines végétales,2.79,5.63,15.71,0.9
TICKET_6172,2024-06-04,Agneau,Viandes,1.68,15.42,25.91,30.0
TICKET_6172,2024-06-04,Bananes,Fruits,2.71,3.47,9.4,0.8
TICKET_6172,2024-06-04,Pommes,Fruits,2.52,6.49,16.35,0.3
TICKET_6172,2024-06-04,Agneau,Viandes,1.31,16.25,21.29,30.0
TICKET_6172,2024-06-04,Chocolat,Produits transformés,2.48,9.02,22.37,19.0
TICKET_6172,2024-06-04,Tofu,Protéines végétales,2.98,14.08,41.96,2.0
TICKET_6172,2024-06-04,Tofu,Protéines végétales,0.34,8.61,2.93,2.0
TICKET_6172,2024-06-04,Chocolat,Produits transformés,1.06,6.91,7.32,19.0
TICKET_6172,2024-06-04,Œufs,Œufs,2.71,19.69,53.36,4.0
TICKET_6172,2024-06-04,Pommes,Fruits,2.96,16.79,49.7,0.3
TICKET_6172,2024-06-04,Pommes de terre,Légumes,0.35,6.98,2.44,0.2
TICKET_6172,2024-06-04,Bœuf,Viandes,0.57,7.84,4.47,60.0
TICKET_6172,2024-06-04,Pommes de terre,Légumes,1.03,3.11,3.2,0.2
TICKET_6172,2024-06-04,Pommes,Fruits,2.39,4.1,9.8,0.3
TICKET_6172,2024-06-04,Chocolat,Produits transformés,2.57,16.7,42.92,19.0
TICKET_6172,2024-06-04,Lentilles,Protéines végétales,2.45,4.77,11.69,0.9
TICKET_6172,2024-06-04,Porc,Viandes,1.69,14.46,24.44,7.0
TICKET_6172,2024-06-04,Agneau,Viandes,0.28,13.25,3.71,30.0
TICKET_6172,2024-06-04,Œufs,Œufs,2.6,9.37,24.36,4.0
TICKET_5678,2024-12-09,Agneau,Viandes,1.82,17.12,31.16,30.0
TICKET_5678,2024-12-09,Bananes,Fruits,0.77,11.6,8.93,0.8
TICKET_5678,2024-12-09,Chocolat,Produits transformés,2.65,4.33,11.47,19.0
TICKET_5678,2024-12-09,Fromage,Produits laitiers,1.28,3.94,5.04,20.0
TICKET_5678,2024-12-09,Lait,Produits laitiers,1.04,8.97,9.33,1.3
TICKET_5678,2024-12-09,Fromage,Produits laitiers,1.82,9.06,16.49,20.0
TICKET_5678,2024-12-09,Lentilles,Protéines végétales,1.03,4.79,4.93,0.9
TICKET_5678,2024-12-09,Porc,Viandes,1.79,3.81,6.82,7.0
TICKET_5678,2024-12-09,Tofu,Protéines végétales,2.79,19.74,55.07,2.0
TICKET_5678,2024-12-09,Œufs,Œufs,0.29,12.34,3.58,4.0
TICKET_5678,2024-12-09,Carottes,Légumes,2.75,8.46,23.27,0.1
TICKET_5678,2024-12-09,Bananes,Fruits,2.12,13.0,27.56,0.8
TICKET_5678,2024-12-09,Lait,Produits laitiers,1.08,5.36,5.79,1.3
TICKET_5678,2024-12-09,Agneau,Viandes,0.55,11.95,6.57,30.0
TICKET_5678,2024-12-09,Fromage,Produits laitiers,0.88,16.18,14.24,20.0
TICKET_5678,2024-12-09,Lait,Produits laitiers,0.65,4.29,2.79,1.3
TICKET_5678,2024-12-09,Bœuf,Viandes,0.15,7.49,1.12,60.0
TICKET_5678,2024-12-09,Tofu,Protéines végétales,2.99,8.62,25.77,2.0
TICKET_5678,2024-12-09,Carottes,Légumes,2.38,18.41,43.82,0.1
TICKET_5678,2024-12-09,Œufs,Œufs,1.07,10.44,11.17,4.0
TICKET_5678,2024-12-09,Pommes de terre,Légumes,0.33,7.67,2.53,0.2
TICKET_5678,2024-12-09,Pommes de terre,Légumes,0.85,18.78,15.96,0.2
TICKET_5678,2024-12-09,Pommes de terre,Légumes,1.63,2.24,3.65,0.2
TICKET_5678,2024-12-09,Lentilles,Protéines végétales,0.76,10.29,7.82,0.9
TICKET_5678,2024-12-09,Bœuf,Viandes,2.95,9.23,27.23,60.0
TICKET_5678,2024-12-09,Lait,Produits laitiers,2.68,15.5,41.54,1.3
TICKET_5678,2024-12-09,Pommes de terre,Légumes,2.6,2.43,6.32,0.2
TICKET_5678,2024-12-09,Porc,Viandes,1.86,8.11,15.08,7.0
TICKET_5678,2024-12-09,Œufs,Œufs,1.77,17.71,31.35,4.0
TICKET_5678,2024-12-09,Lait,Produits laitiers,0.97,2.18,2.11,1.3
TICKET_1086,2024-01-09,Chocolat,Produits transformés,2.67,16.33,43.6,19.0
TICKET_1086,2024-01-09,Chocolat,Produits transformés,2.03,6.88,13.97,19.0
TICKET_1086,2024-01-09,Tofu,Protéines végétales,1.97,14.87,29.29,2.0
TICKET_1086,2024-01-09,Poulet,Viandes,1.49,6.2,9.24,6.0
TICKET_1086,2024-01-09,Chocolat,Produits transformés,1.08,12.58,13.59,19.0
TICKET_1086,2024-01-09,Pommes de terre,Légumes,1.74,4.76,8.28,0.2
TICKET_1086,2024-01-09,Chocolat,Produits transformés,0.61,4.4,2.68,19.0
TICKET_1086,2024-01-09,Agneau,Viandes,1.16,7.07,8.2,30.0
TICKET_1086,2024-01-09,Pommes de terre,Légumes,2.99,19.78,59.14,0.2
TICKET_1086,2024-01-09,Tofu,Protéines végétales,0.37,17.53,6.49,2.0
TICKET_1086,2024-01-09,Bananes,Fruits,2.47,9.14,22.58,0.8
TICKET_1086,2024-01-09,Carottes,Légumes,0.78,13.73,10.71,0.1
TICKET_1086,2024-01-09,Lait,Produits laitiers,1.62,19.73,31.96,1.3
TICKET_1086,2024-01-09,Agneau,Viandes,0.46,5.03,2.31,30.0
TICKET_1086,2024-01-09,Lentilles,Protéines végétales,2.72,18.64,50.7,0.9
TICKET_1086,2024-01-09,Lait,Produits laitiers,0.54,12.47,6.73,1.3
TICKET_1086,2024-01-09,Agneau,Viandes,1.42,18.44,26.18,30.0
TICKET_1086,2024-01-09,Pommes,Fruits,2.56,18.58,47.56,0.3
TICKET_1086,2024-01-09,Fromage,Produits laitiers,0.94,19.12,17.97,20.0
TICKET_1086,2024-01-09,Pommes,Fruits,0.87,10.93,9.51,0.3
